Post Link,Type,Comment Author,Profile Image,Comment Text
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,일반댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||질투1||https://yt3.googleusercontent.com/HVmK-o2bl8-Xh6SJJULwZuJxzmXeAG_Eey31hQWv6tC-W9do525SENl3KqxF-9riwuR3j40OcJU=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||질투2||https://yt3.googleusercontent.com/uNBtGhqta55kLRPQr_7XWlxxn0ow0Jy0raqKURTCE05cV1-G4fONPprKiKANNHeFmjZepCuisA=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||질투3||https://yt3.googleusercontent.com/HwLJSTc970u8FjMDov7I7ZYdCQwWNkcUVarZYS0kSaInUw4Sw-gI_nC3FY8CKGh8dtvXFqhy=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,일반댓글,@시온덜크,https://yt3.ggpht.com/6mvvsj3958XDKu8FDXYsz0uF79VN8htrgBzqadJLFRh4H9DnoYjKoU3mGC_zvOpJPaq5zLf3=s0,||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,일반댓글,@404신사,https://yt3.ggpht.com/gesXXRM0I0jZWUoAA4GMPdxHUJDhEcXqcari4Mpb1uxu0MxWmDFHL0fgEELQ5HTtaDGgnwrtrmA=s0,와우...
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,일반댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,운전하면서 그린건 진짜 광기네...ㄷㄷ 역시 고인물;; 배울게 많아..ㅠㅠ
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,대댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,저의 그림 스승입니다.♡
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,대댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,관련법규 위반인가요?
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,대댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,​ @온리리온2호점  도로교통법 48조 위반하지 마세여!(안전운전의무 위반)
https://www.youtube.com/post/Ugkxlj9-QWkFwfeLej9j5PsC1CAs_Fo7ZUIH,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,왜 운전하면서 그림 그리시나요;;
https://www.youtube.com/post/UgkxoMcb1SU2-z58QUL8L86nmz1pPZOKHOtE,일반댓글,@404신사,https://yt3.ggpht.com/gesXXRM0I0jZWUoAA4GMPdxHUJDhEcXqcari4Mpb1uxu0MxWmDFHL0fgEELQ5HTtaDGgnwrtrmA=s0,||EMOJI_START||😮||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f62e.png||EMOJI_END||||EMOJI_START||😮||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f62e.png||EMOJI_END||
https://www.youtube.com/post/UgkxoMcb1SU2-z58QUL8L86nmz1pPZOKHOtE,일반댓글,@Edwardgalic,https://yt3.ggpht.com/JFEjBZp3b79yxyHFQ8F2vAhiFYz1gKVfG2Xsn68DfBk5DZlXHmtd4yponWafXqNx6vpA4xjMXtE=s0,돈까스를 먹고 허억허억 거릴 리온을 생각하니 어흐어흐 하네여
https://www.youtube.com/post/UgkxoMcb1SU2-z58QUL8L86nmz1pPZOKHOtE,일반댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,생리중엔 조심하세요...
https://www.youtube.com/post/UgkxoMcb1SU2-z58QUL8L86nmz1pPZOKHOtE,대댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,????;;;;;
https://www.youtube.com/post/UgkxoMcb1SU2-z58QUL8L86nmz1pPZOKHOtE,대댓글,@빙랑_요거트맛,https://yt3.ggpht.com/o391pQURrVGFpC60fl82wVRKcdmFBpkxnOeop8s0QiL6Ud7a_2icekn6b0HWQvZASdGZv_SG=s0,이건 진짜;;;;;;
https://www.youtube.com/post/UgkxoMcb1SU2-z58QUL8L86nmz1pPZOKHOtE,대댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,???
https://www.youtube.com/post/UgkxoHixtcTRRldtu4vrLwVJrmnmgYD2q3qT,일반댓글,@puremom_rapidmania,https://yt3.ggpht.com/oUN8KasRZn4dZGoXgt0nEVrNZ1qUiC1EhAO8f8-mbTRoI3Bq4ryzGLvmd2ttSbIVlSt-qBsS=s0,내아내임
https://www.youtube.com/post/UgkxoHixtcTRRldtu4vrLwVJrmnmgYD2q3qT,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxoHixtcTRRldtu4vrLwVJrmnmgYD2q3qT,일반댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,개추를 주는것이다♡
https://www.youtube.com/post/UgkxbSdOeCSnb5oGdWqejqBsKbKNvxtLDR7b,일반댓글,@와쿠와쿠-프린세스,https://yt3.ggpht.com/v-k6Fkgv_nHs-fYbrByeX65pWKqKdkeAkj8hQCa156_RsufyTeAdLVDcdzuQrUy1DHWKjatp=s0,||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxbSdOeCSnb5oGdWqejqBsKbKNvxtLDR7b,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,근데왜드레스죠...
https://www.youtube.com/post/UgkxbSdOeCSnb5oGdWqejqBsKbKNvxtLDR7b,대댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,신부쪽이시니까요..?♡
https://www.youtube.com/post/UgkxbSdOeCSnb5oGdWqejqBsKbKNvxtLDR7b,대댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,​ @루포_Lupo ㅇㅋ
https://www.youtube.com/post/UgkxbSdOeCSnb5oGdWqejqBsKbKNvxtLDR7b,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxbSdOeCSnb5oGdWqejqBsKbKNvxtLDR7b,일반댓글,@마리사랑단,https://yt3.ggpht.com/GllUzNYohgivBjdzxF3AHFjKYOKlDAxcPwzJGCHjDJKLm396fxWx2QDveqj_GVm0OX5UB2iArLA=s0,||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxAB6Ko2xJFjKc_JG-Jhs0UZD36B5uUL1b,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,지갑주농...
https://www.youtube.com/post/UgkxqYaLisflIeJKEwPQVfIPAGcnx9oCYj1Y,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,;;이거음해야
https://www.youtube.com/post/UgkxqYaLisflIeJKEwPQVfIPAGcnx9oCYj1Y,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||.°{무쌩겨써...}
https://www.youtube.com/post/UgkxUKqaQYvW10T2mts6sEtM-98MB_IGRD9B,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,무슨라면이죠(2트)
https://www.youtube.com/post/UgkxUKqaQYvW10T2mts6sEtM-98MB_IGRD9B,대댓글,@Edwardgalic,https://yt3.ggpht.com/JFEjBZp3b79yxyHFQ8F2vAhiFYz1gKVfG2Xsn68DfBk5DZlXHmtd4yponWafXqNx6vpA4xjMXtE=s0,김치 사발면에 치즈 넣었어요
https://www.youtube.com/post/Ugkxmjztu5Wm2iXZxDaaOYBzWaahLqfYxBZf,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,이건억까야
https://www.youtube.com/post/Ugkxmjztu5Wm2iXZxDaaOYBzWaahLqfYxBZf,일반댓글,@Spppparrot,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s0,천년에 한번 나오는 아이돌
https://www.youtube.com/post/Ugkxmjztu5Wm2iXZxDaaOYBzWaahLqfYxBZf,일반댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||하트2||https://yt3.googleusercontent.com/0BFJTl9ccKi4XDx1XgrBk1u1bCdYgI1DtA5zrOM8IRyeqWIMe94AtmZH4Mz2DsmbIk8Be_7Mmg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/Ugkxmjztu5Wm2iXZxDaaOYBzWaahLqfYxBZf,일반댓글,@외않되9,https://yt3.ggpht.com/45ctuo-EVYibovmu3AiutbEGj6I-VPf4QLhZMYiTWj5ROKuqlHHx2vnNjw7NHafQfIUPEmnsLBE=s0,ㅡ헝
https://www.youtube.com/post/UgkxefACx9SfnBaLPTCToLUILQDbek3yJ1nV,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,||EMOJI_START||화남1||https://yt3.googleusercontent.com/cL6t4Sr6RdBKn1heZiPV_zSuzVY2uSBLnfdUsk8tS4LDQKJ9F04-XSLDh_tk7MkhZH0-HQ88tIM=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxO7QOwLW45uvRNzK7Fl2PDLKDTM7NY6vz,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,얼탱
https://www.youtube.com/post/UgkxO7QOwLW45uvRNzK7Fl2PDLKDTM7NY6vz,일반댓글,@와쿠와쿠-프린세스,https://yt3.ggpht.com/v-k6Fkgv_nHs-fYbrByeX65pWKqKdkeAkj8hQCa156_RsufyTeAdLVDcdzuQrUy1DHWKjatp=s0,감사합니다. 이건 잘 쓰겠습니다||EMOJI_START||하트1||https://yt3.googleusercontent.com/IES1696JOILcDT3ZDsnuyD5XcLXP9rZcpyoyVzUOWK4g6aNxTpVTwdNm-xgq0vcAB_3K0Lf1=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxO7QOwLW45uvRNzK7Fl2PDLKDTM7NY6vz,일반댓글,@외않되9,https://yt3.ggpht.com/45ctuo-EVYibovmu3AiutbEGj6I-VPf4QLhZMYiTWj5ROKuqlHHx2vnNjw7NHafQfIUPEmnsLBE=s0,어흐
https://www.youtube.com/post/UgkxD7aS-4vCrg-7vz4NEjBWIzfwQhEPyYaP,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,버터쩜의 순간
https://www.youtube.com/post/UgkxeaFZv11JTCwOZecJpHVi5NLiRAtb08Jy,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,티그가 마요를 먹은건가요?
https://www.youtube.com/post/UgkxFAZelSp5L6sm7iuJJFcYXBx6hid4Fk-a,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,[°   ㅅ   °]
https://www.youtube.com/post/Ugkxr9oMp6S2JL0JNaICgQ-QAFXd_gZnR71I,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,사기주사위 ㄷㄷㄷ
https://www.youtube.com/post/UgkxmFTFDhEpqm6Vn6sRK06-FeyLmJxt4J2D,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,딱1번해봄
https://www.youtube.com/post/UgkxmFTFDhEpqm6Vn6sRK06-FeyLmJxt4J2D,일반댓글,@물고기-y6u,https://yt3.ggpht.com/Mlf-0k4ZOEa0-uem5Nvcq0e00_wtZQ4J-dl2rEbcmwee_qpVQK2QRV9z-TqePtE5NLJzSXDY8JY=s0,이게 비기기도 하는구나 ㄷㄷ
https://www.youtube.com/post/Ugkx-VFef--WRXBSN3diYdDWWF2hJKzZqiUA,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,ㅇㅂㅂㅂㅂㅂ
https://www.youtube.com/post/UgkxdeQW5GqEoRayXIqzObSJq1Mf7wNv-Iz0,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,개똑같긴함 ㅋㅋ
https://www.youtube.com/post/Ugkxg8uEq3NbuZn8j15iLlceF8yKhCWml7xW,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,대신 케이크 만들어야함
https://www.youtube.com/post/UgkxsgmdI7KdsRp3NFTxsUxhutdAgu6qwu_g,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,옷을 똑바로 입었다면...
https://www.youtube.com/post/UgkxsgmdI7KdsRp3NFTxsUxhutdAgu6qwu_g,일반댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,음 그걸 올리라는건사(?(
https://www.youtube.com/post/UgkxSw1wnUAqbE3qaWTh-g1ah1nHX3OPttHp,일반댓글,@시온덜크,https://yt3.ggpht.com/6mvvsj3958XDKu8FDXYsz0uF79VN8htrgBzqadJLFRh4H9DnoYjKoU3mGC_zvOpJPaq5zLf3=s0,||EMOJI_START||리포1||https://yt3.googleusercontent.com/I6D25mGZZIJiofgUiJqYDBvLt_0_f8VyAcQXi4wL7S4sGbgp5g7HBop9YYWe1e5-kp3mZbhrBg=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxSw1wnUAqbE3qaWTh-g1ah1nHX3OPttHp,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,이거맘에듬ㄹㅇ
https://www.youtube.com/post/Ugkxua9PPyBpMOMsAFhAyzR9_poCyBtuoMBm,일반댓글,@힘of긍정,https://yt3.ggpht.com/4-Nsnrok8golrYWa30Qs0_DcnZkhfqYkcQKHBtiVHLHbr6hYHZSbf6v2Cm-Rcimhz1uSGABmzw=s0,튜닝러브...?
https://www.youtube.com/post/Ugkxua9PPyBpMOMsAFhAyzR9_poCyBtuoMBm,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,개추와바바바박
https://www.youtube.com/post/Ugkxua9PPyBpMOMsAFhAyzR9_poCyBtuoMBm,일반댓글,@마리사랑단,https://yt3.ggpht.com/GllUzNYohgivBjdzxF3AHFjKYOKlDAxcPwzJGCHjDJKLm396fxWx2QDveqj_GVm0OX5UB2iArLA=s0,귀여웡
https://www.youtube.com/post/Ugkxua9PPyBpMOMsAFhAyzR9_poCyBtuoMBm,일반댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,아마도? 매우 예쁜 부부 초상화라니♡ 앞으로도 그려줘~작가님♡
https://www.youtube.com/post/Ugkx4zREuA1pERBgd32U2D1aeev4KGoGM0hJ,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,호박전네르세요
https://www.youtube.com/post/Ugkxis9UhCCZZbQAye7I3kPbsrhclcWkDdp8,일반댓글,@hoso_im,https://yt3.ggpht.com/ruMlzqjm6xtIN7x0Sk3Od43e0qDSdEZqOz1Fmt4qMiGGrUwn18Zddhs2dbH1evhYa8D8wIpRrg=s0,그럼 파랑리온도? 헉
https://www.youtube.com/post/Ugkxis9UhCCZZbQAye7I3kPbsrhclcWkDdp8,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,빨강리온 위험한데 ㄷㄷ
